KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
20170006,STATEN ISLAND,10308,09/03/2020,09/08/2020,0,0.101
20169894,BROOKLYN,11208,09/04/2020,09/17/2020,4,0.187
20169823,QUEENS,11427,09/04/2020,09/16/2020,9,0.187
20169874,BROOKLYN,11226,09/05/2020,09/16/2020,10,0.238
20169819,QUEENS,11377,09/07/2020,09/16/2020,5,0.452
20169698,STATEN ISLAND,10308,09/08/2020,09/11/2020,2,0.103
20170142,BROOKLYN,11209,09/09/2020,09/16/2020,6,0.223
20170088,BRONX,10471,09/09/2020,09/16/2020,0,0.221
20169916,QUEENS,11413,09/10/2020,09/16/2020,0,0.11
20169824,QUEENS,11434,09/12/2020,09/23/2020,0,0.089
20170106,QUEENS,11417,09/15/2020,09/23/2020,4,0.145
20169714,BROOKLYN,11218,09/15/2020,09/17/2020,10,0.117
20170081,STATEN ISLAND,10308,09/16/2020,09/23/2020,0,0.086
20170122,STATEN ISLAND,10308,09/18/2020,09/23/2020,1,0.079
20170033,STATEN ISLAND,10312,09/18/2020,09/23/2020,0,0.148
20170146,BROOKLYN,11236,09/24/2020,09/29/2020,13,0.205
20169876,STATEN ISLAND,10310,09/26/2020,10/01/2020,3,0.08
20170114,STATEN ISLAND,10314,09/26/2020,10/01/2020,6,0.199
20169783,QUEENS,11378,09/29/2020,10/06/2020,2,0.453
21280673,Queens,11354,06/02/2021,06/04/2021,4,0.118
21280663,Queens,11420,06/11/2021,06/16/2021,4,0.201
21180316,Staten Island,10314,06/14/2021,06/22/2021,0,0.038
21180314,Queens,11385,06/15/2021,06/22/2021,3,0.017
21180069,Staten Island,10306,06/15/2021,06/22/2021,0,0.156
21180289,Queens,11374,06/15/2021,06/23/2021,7,0.12
21180335,Staten Island,10309,06/15/2021,06/22/2021,1,0.122
21180310,Queens,11354,06/15/2021,06/22/2021,3,0.208
21180030,Staten Island,10312,06/15/2021,06/22/2021,0,0.108
21180278,Staten Island,10306,06/15/2021,06/22/2021,1,0.091
21180223,Queens,11691,06/16/2021,06/22/2021,0,0.346
21180068,Staten Island,10314,06/16/2021,06/22/2021,0,0.186
21179957,Queens,11385,06/16/2021,06/22/2021,3,0.132
21180218,Queens,11378,06/16/2021,06/22/2021,10,0.105
21180188,Queens,11418,06/16/2021,06/22/2021,2,0.084
21179937,Staten Island,10309,06/16/2021,06/22/2021,0,0.095
21180167,Staten Island,10310,06/16/2021,06/22/2021,5,0.126
21180124,Brooklyn,11224,06/16/2021,06/22/2021,0,0.142
21180121,Staten Island,10306,06/16/2021,06/22/2021,0,0.252
21180130,Bronx,10461,06/16/2021,06/21/2021,9,0.097
21180146,Queens,11375,06/16/2021,06/23/2021,2,0.184
21179998,Brooklyn,11220,06/16/2021,06/22/2021,5,0.118
21180044,Brooklyn,11214,06/16/2021,06/22/2021,3,0.162
21180280,Staten Island,10306,06/16/2021,06/22/2021,1,0.165
21180292,Queens,11420,06/16/2021,06/22/2021,4,0.2
21180313,Staten Island,10303,06/16/2021,06/21/2021,0,0.137
21180239,Staten Island,10306,06/16/2021,06/22/2021,0,0.044
21180152,Staten Island,10306,06/16/2021,06/22/2021,0,0.172
21180157,Staten Island,10308,06/16/2021,06/22/2021,0,0.055
21180360,Queens,11378,06/16/2021,06/22/2021,4,0.112
21180204,Staten Island,10312,06/16/2021,06/22/2021,2,0.126
21180111,Staten Island,10309,06/16/2021,06/22/2021,11,0.118
21180037,Brooklyn,11231,06/16/2021,06/22/2021,0,0.009
21180019,Queens,11691,06/16/2021,06/22/2021,0,0.059
21180065,Staten Island,10304,06/16/2021,06/22/2021,24,0.158
21180102,Staten Island,10314,06/16/2021,06/28/2021,4,0.373
21179977,Staten Island,10312,06/16/2021,06/22/2021,0,0.079
21179961,Queens,11354,06/16/2021,06/22/2021,3,0.132
21180291,Staten Island,10309,06/16/2021,06/22/2021,0,0.113
21179956,Queens,11378,06/16/2021,06/21/2021,5,0.154
21180094,Brooklyn,11223,06/16/2021,06/22/2021,3,0.081
21180191,Staten Island,10306,06/16/2021,06/22/2021,0,0.097
21180010,Brooklyn,11228,06/16/2021,06/22/2021,23,0.157
21180155,Staten Island,10308,06/16/2021,06/22/2021,0,0.154
21180159,Queens,11372,06/16/2021,06/22/2021,10,0.09
21179982,Staten Island,10312,06/16/2021,06/22/2021,4,0.166
21180327,Staten Island,10312,06/16/2021,06/22/2021,0,0.114
21180116,Staten Island,10309,06/16/2021,06/22/2021,0,0.082
21180042,Brooklyn,11228,06/16/2021,06/22/2021,3,0.268
21180331,Staten Island,10309,06/17/2021,06/23/2021,3,0.076
21180162,Staten Island,10312,06/17/2021,06/22/2021,0,0.034
21180225,Manhattan,10010,06/17/2021,06/22/2021,0,0.213
21180250,Manhattan,10018,06/17/2021,06/21/2021,4,0.218
21179974,Staten Island,10314,06/17/2021,06/21/2021,0,0.074
21179943,Bronx,10463,06/17/2021,06/22/2021,2,0.052
21180259,Bronx,10469,06/17/2021,06/22/2021,0,0.21
21179936,Staten Island,10308,06/17/2021,06/22/2021,69,0.083
21180328,Staten Island,10309,06/17/2021,06/21/2021,0,0.152
21180319,Brooklyn,11234,06/17/2021,06/22/2021,13,0.127
21180309,Queens,11417,06/17/2021,06/22/2021,3,0.148
21180074,Queens,11432,06/17/2021,06/22/2021,1,0.065
21180073,Staten Island,10312,06/17/2021,06/22/2021,3,0.145
21179990,Brooklyn,11215,06/17/2021,06/21/2021,5,0.122
21180063,Staten Island,10301,06/17/2021,06/22/2021,6,0.157
21180174,Queens,11103,06/17/2021,06/22/2021,8,0.113
21180125,Brooklyn,11224,06/17/2021,06/22/2021,0,0.098
21180095,Brooklyn,11213,06/17/2021,06/29/2021,3,0.131
21180177,Queens,11354,06/17/2021,06/22/2021,25,0.08
21180293,Staten Island,10309,06/17/2021,06/22/2021,1,0.095
21180330,Staten Island,10309,06/17/2021,06/22/2021,0,0.032
18149632,Bronx,10464,08/08/2018,08/10/2018,2,0.146
18149440,Bronx,10463,07/30/2018,08/02/2018,1,0.099
18149832,Bronx,10463,07/18/2018,07/24/2018,2,0.094
18149362,Bronx,10457,07/18/2018,07/20/2018,0,0.089
18250568,Bronx,10461,07/11/2018,07/17/2018,49,0.158
18149381,Bronx,10464,06/28/2018,06/29/2018,4,0.184
21180266,Queens,11358,06/17/2021,06/22/2021,12,0.157
21180038,Brooklyn,11215,06/17/2021,06/21/2021,4,0.19
21180262,Queens,11379,06/17/2021,06/22/2021,8,0.129
21180020,Queens,11432,06/17/2021,06/22/2021,1,0.152
21180220,Queens,11357,06/17/2021,06/22/2021,18,0.253
21180036,Staten Island,10309,06/17/2021,06/30/2021,2,0.249
21180109,Staten Island,10308,06/18/2021,06/22/2021,0,0.127
21179926,Staten Island,10314,06/18/2021,06/21/2021,2,0.112
21179944,Brooklyn,11226,06/18/2021,06/21/2021,5,0.198
21180215,Brooklyn,11234,06/18/2021,06/21/2021,7,0.161
21180272,Queens,11432,06/18/2021,06/23/2021,1,0.083
21180277,Brooklyn,11236,06/18/2021,06/22/2021,0,0.131
21179964,Queens,11361,06/18/2021,06/23/2021,0,0.167
21180229,Staten Island,10314,06/18/2021,06/23/2021,0,0.023
21179980,Staten Island,10312,06/18/2021,06/23/2021,2,0.201
21180203,Staten Island,10312,06/18/2021,06/23/2021,0,0.054
21180221,Queens,11361,06/18/2021,06/18/2021,3,0.086
21180231,Staten Island,10306,06/18/2021,06/22/2021,7,0.086
21179930,Staten Island,10314,06/18/2021,06/21/2021,0,0.158
21180318,Staten Island,10305,06/18/2021,06/21/2021,0,0.164
21180349,Brooklyn,11215,06/18/2021,06/21/2021,3,0.178
21180287,Staten Island,10308,06/18/2021,06/22/2021,0,0.104
21180242,Staten Island,10306,06/18/2021,06/21/2021,0,0.165
21180195,Staten Island,10306,06/18/2021,06/22/2021,0,0.144
21180107,Queens,11379,06/18/2021,06/22/2021,6,0.09
21180176,Brooklyn,11233,06/18/2021,06/23/2021,2,0.24
21180294,Staten Island,10309,06/18/2021,06/22/2021,0,0.14
21180249,Staten Island,10306,06/18/2021,06/22/2021,0,0.125
21179985,Staten Island,10309,06/18/2021,06/22/2021,1,0.149
21180088,Brooklyn,11234,06/18/2021,06/22/2021,7,0.02
21180205,Staten Island,10312,06/18/2021,06/21/2021,0,0.164
21180368,Brooklyn,11223,06/18/2021,06/21/2021,9,0.509
21180184,Brooklyn,11212,06/18/2021,06/28/2021,0,0.037
21180273,Queens,11372,06/18/2021,06/28/2021,8,0.207
21180182,Queens,11419,06/19/2021,06/23/2021,4,0.123
21180054,Queens,11105,06/19/2021,06/22/2021,4,0.236
21180052,Queens,11354,06/19/2021,06/29/2021,8,0.186
21180002,Queens,11358,06/19/2021,06/22/2021,8,0.162
21179968,Staten Island,10314,06/19/2021,06/23/2021,2,0.12
21180017,Queens,11432,06/19/2021,06/28/2021,1,0.073
21180284,Staten Island,10306,06/19/2021,06/23/2021,0,0.097
21180132,Queens,11373,06/19/2021,06/22/2021,75,0.241
21179946,Brooklyn,11215,06/19/2021,06/23/2021,4,0.217
21180285,Staten Island,10308,06/19/2021,06/22/2021,1,0.131
21180160,Staten Island,10312,06/19/2021,06/23/2021,1,0.175
21180142,Queens,11412,06/19/2021,06/22/2021,1,0.116
21180196,Queens,11358,06/19/2021,06/23/2021,3,0.141
21180117,Staten Island,10309,06/19/2021,06/22/2021,4,0.164
21179945,Bronx,10471,06/19/2021,06/22/2021,1,0.134
21179984,Staten Island,10309,06/19/2021,06/21/2021,0,0.133
21180106,Staten Island,10308,06/19/2021,06/22/2021,0,0.093
21180062,Queens,11412,06/20/2021,06/22/2021,5,0.094
21180138,Brooklyn,11229,06/20/2021,06/23/2021,13,0.126
21180298,Brooklyn,11212,06/20/2021,06/23/2021,0,0.098
21180161,Staten Island,10312,06/20/2021,06/23/2021,1,0.093
21180256,Queens,11374,06/20/2021,06/29/2021,16,0.051
21180141,Queens,11432,06/20/2021,06/23/2021,11,0.226
21179959,Queens,11385,06/20/2021,06/28/2021,3,0.024
21180343,Brooklyn,11224,06/20/2021,06/23/2021,5,0.151
21180079,Staten Island,10312,06/20/2021,06/23/2021,0,0.187
21179981,Staten Island,10312,06/20/2021,06/29/2021,34,0.121
21180187,Staten Island,10306,06/20/2021,06/28/2021,0,0.147
21180051,Queens,11375,06/20/2021,06/23/2021,12,0.151
21180370,Brooklyn,11234,06/20/2021,06/23/2021,3,0.079
21180016,Queens,11691,06/20/2021,06/23/2021,0,0.069
21180178,Queens,11358,06/20/2021,06/28/2021,5,0.185
21180311,Staten Island,10310,06/21/2021,06/28/2021,2,0.098
21179987,Bronx,10470,06/21/2021,06/23/2021,11,0.051
21180114,Staten Island,10309,06/21/2021,06/23/2021,0,0.032
21180332,Staten Island,10309,06/21/2021,06/22/2021,0,0.107
21180248,Staten Island,10309,06/21/2021,06/23/2021,1,0.134
21180281,Staten Island,10314,06/21/2021,06/23/2021,0,0.037
21180193,Staten Island,10306,06/21/2021,06/23/2021,1,0.177
21180190,Staten Island,10310,06/21/2021,06/23/2021,6,0.165
21180014,Queens,11414,06/21/2021,06/23/2021,0,0.173
21180163,Staten Island,10309,06/21/2021,06/23/2021,1,0.102
21180137,Queens,11418,06/21/2021,06/23/2021,3,0.312
21180092,Queens,11432,06/21/2021,06/28/2021,0,0.055
21180329,Staten Island,10309,06/21/2021,06/23/2021,1,0.054
21180104,Staten Island,10314,06/21/2021,06/28/2021,1,0.137
21180260,Brooklyn,11234,06/21/2021,06/28/2021,0,0.221
21180257,Queens,11105,06/22/2021,06/23/2021,8,0.143
21180028,Staten Island,10310,06/22/2021,06/22/2021,1,0.178
21180059,Queens,11434,06/22/2021,06/23/2021,0,0.112
21180099,Queens,11432,06/22/2021,06/23/2021,3,0.044
21180120,Queens,11104,06/22/2021,06/28/2021,8,0.107
21179999,Queens,11103,06/22/2021,06/23/2021,4,0.139
21179970,Staten Island,10314,06/22/2021,06/28/2021,4,0.117
21180288,Staten Island,10312,06/22/2021,06/23/2021,1,0.227
21180214,Brooklyn,11234,06/22/2021,06/23/2021,3,0.132
21180361,Brooklyn,11220,06/22/2021,06/28/2021,2,0.144
21180082,Brooklyn,11218,06/22/2021,06/23/2021,13,0.063
21180012,Queens,11105,06/22/2021,06/28/2021,4,0.262
21180295,Bronx,10457,06/22/2021,06/23/2021,0,0.15
21180300,Queens,11379,06/22/2021,06/28/2021,8,0.189
21180151,Staten Island,10304,06/22/2021,06/28/2021,0,0.146
21179955,Queens,11375,06/22/2021,06/28/2021,0,0.085
21179941,Bronx,10471,06/22/2021,06/28/2021,2,0.118
21179933,Staten Island,10306,06/22/2021,06/23/2021,7,0.181
21180201,Staten Island,10312,06/23/2021,06/28/2021,2,0.153
21180217,Brooklyn,11234,06/23/2021,06/28/2021,0,0.2
21179993,Brooklyn,11226,06/23/2021,06/28/2021,12,0.086
21179951,Queens,11102,06/23/2021,06/28/2021,7,0.119
21180372,Staten Island,10306,06/23/2021,06/29/2021,3,0.115
21179931,Staten Island,10305,06/23/2021,06/28/2021,55,0.177
21180090,Brooklyn,11216,06/23/2021,07/02/2021,5,0.179
21180247,Brooklyn,11209,06/23/2021,06/28/2021,0,0.054
21180326,Staten Island,10312,06/23/2021,06/28/2021,0,0.11
21180097,Queens,11358,06/23/2021,06/28/2021,19,0.131
21179925,Staten Island,10314,06/23/2021,06/28/2021,0,0.14
21179938,Staten Island,10309,06/23/2021,06/23/2021,0,0.101
21180282,Staten Island,10305,06/23/2021,06/23/2021,0,0.114
21180322,Queens,11417,06/24/2021,07/01/2021,2,0.156
21179994,Queens,11358,06/24/2021,06/28/2021,5,0.134
21179976,Staten Island,10308,06/24/2021,06/28/2021,0,0.065
21180048,Queens,11379,06/24/2021,06/28/2021,7,0.122
21179988,Bronx,10463,06/24/2021,06/28/2021,0,0.15
21180021,Staten Island,10301,06/24/2021,06/28/2021,11,0.172
21180031,Staten Island,10309,06/24/2021,06/28/2021,0,0.168
21180033,Staten Island,10309,06/24/2021,06/28/2021,0,0.126
21180172,Brooklyn,11230,06/24/2021,06/28/2021,2,0.164
21180135,Queens,11361,06/24/2021,06/28/2021,2,0.366
21180154,Staten Island,10306,06/24/2021,06/28/2021,1,0.139
21180344,Brooklyn,11223,06/24/2021,06/28/2021,9,0.096
21180084,Brooklyn,11231,06/24/2021,06/28/2021,5,0.141
21180022,Queens,11385,06/25/2021,06/29/2021,9,0.13
21180032,Staten Island,10309,06/25/2021,06/29/2021,0,0.057
21179991,Brooklyn,11213,06/25/2021,06/29/2021,3,0.113
21180185,Staten Island,10309,06/25/2021,06/29/2021,0,0.056
21180009,Queens,11427,06/25/2021,06/29/2021,4,0.118
21180270,Queens,11418,06/25/2021,06/29/2021,0,0.011
21180078,Bronx,10461,06/25/2021,06/29/2021,9,0.137
21180210,Staten Island,10309,06/25/2021,06/29/2021,3,0.318
21180355,Brooklyn,11219,06/25/2021,06/29/2021,2,0.074
21180219,Queens,11385,06/26/2021,06/29/2021,5,0.34
21180165,Staten Island,10307,06/26/2021,06/29/2021,0,0.122
21180147,Queens,11691,06/26/2021,07/01/2021,0,0.166
21180150,Staten Island,10314,06/26/2021,06/29/2021,1,0.19
21180222,Queens,11435,06/26/2021,06/29/2021,1,0.084
21180252,Brooklyn,11217,06/26/2021,06/29/2021,1,0.097
21180085,Brooklyn,11224,06/26/2021,06/29/2021,0,0.027
21180243,Staten Island,10312,06/26/2021,06/29/2021,0,0.081
21180265,Queens,11357,06/26/2021,07/01/2021,8,0.087
21180001,Brooklyn,11214,06/26/2021,07/06/2021,2,0.056
21180189,Staten Island,10301,06/27/2021,07/08/2021,6,0.147
21180091,Brooklyn,11229,06/27/2021,06/29/2021,14,0.124
21180105,Staten Island,10304,06/27/2021,06/29/2021,2,0.227
21180321,Staten Island,10306,06/27/2021,06/30/2021,0,0.148
21180192,Staten Island,10306,06/28/2021,07/01/2021,1,0.143
21180258,Brooklyn,11224,06/28/2021,06/29/2021,0,0.152
21179975,Staten Island,10306,06/28/2021,06/30/2021,0,0.157
21179929,Staten Island,10314,06/28/2021,07/01/2021,0,0.092
21180004,Brooklyn,11221,06/28/2021,07/01/2021,5,0.097
21180029,Staten Island,10312,06/28/2021,07/06/2021,0,0.111
21180334,Staten Island,10309,06/29/2021,07/01/2021,0,0.165
21180224,Brooklyn,11234,06/29/2021,07/08/2021,0,0.003
21180040,Bronx,10462,06/29/2021,07/08/2021,2,0.038
21180186,Brooklyn,11212,06/29/2021,06/30/2021,0,0.114
21180171,Brooklyn,11223,06/29/2021,07/01/2021,3,0.121
21180049,Brooklyn,11203,06/29/2021,07/01/2021,9,0.114
21180083,Staten Island,10312,06/30/2021,07/02/2021,1,0.141
21180274,Brooklyn,11211,06/30/2021,06/30/2021,1,0.202
21180301,Brooklyn,11218,06/30/2021,06/30/2021,7,0.097
21180101,Queens,11361,07/01/2021,07/08/2021,1,0.114
21180026,Staten Island,10308,07/01/2021,07/06/2021,2,0.12
21179969,Queens,11420,07/01/2021,07/08/2021,2,0.175
21180337,Brooklyn,11217,07/01/2021,07/06/2021,19,0.066
21180123,Brooklyn,11204,07/02/2021,07/07/2021,7,0.14
21180232,Brooklyn,11216,07/02/2021,07/15/2021,4,0.243
21180148,Staten Island,10314,07/02/2021,07/06/2021,2,0.114
21180093,Brooklyn,11204,07/02/2021,07/12/2021,8,0.206
21180230,Staten Island,10304,07/03/2021,07/12/2021,10,0.122
21180003,Brooklyn,11205,07/03/2021,07/06/2021,7,0.219
21179962,Queens,11358,07/03/2021,07/15/2021,2,0.11
21180297,Brooklyn,11231,07/04/2021,07/12/2021,9,0.17
21180348,Queens,11379,07/04/2021,07/08/2021,3,0.13
21180115,Queens,11432,07/04/2021,07/08/2021,1,0.123
21180354,Queens,11354,07/04/2021,07/08/2021,11,0.105
21179935,Staten Island,10312,07/05/2021,07/12/2021,1,0.096
21180306,Queens,11358,07/05/2021,07/08/2021,10,0.1
21180139,Queens,11375,07/05/2021,07/08/2021,8,0.105
21179989,Brooklyn,11220,07/05/2021,07/08/2021,3,0.225
21180127,Brooklyn,11210,07/05/2021,07/08/2021,4,0.149
21180122,Brooklyn,11222,07/05/2021,07/12/2021,0,0.18
21180269,Queens,11415,07/06/2021,07/08/2021,0,0.075
21180055,Queens,11432,07/06/2021,07/08/2021,4,0.222
21180234,Staten Island,10314,07/06/2021,07/08/2021,0,0.2
21180233,Staten Island,10314,07/06/2021,07/15/2021,0,0.157
21180235,Staten Island,10305,07/06/2021,07/12/2021,1,0.139
21180118,Staten Island,10309,07/06/2021,07/12/2021,0,0.029
21179939,Bronx,10462,07/06/2021,07/06/2021,4,0.192
21180096,Queens,11354,07/06/2021,07/15/2021,3,0.193
21179958,Brooklyn,11229,07/06/2021,07/08/2021,8,0.092
21179996,Brooklyn,11230,07/06/2021,07/15/2021,9,0.061
21180143,Queens,11379,07/07/2021,07/20/2021,8,0.215
21179967,Staten Island,10307,07/07/2021,07/12/2021,7,0.101
21180119,Staten Island,10306,07/08/2021,07/15/2021,2,0.143
21180158,Staten Island,10308,07/08/2021,07/15/2021,13,0.423
21180175,Queens,11377,07/08/2021,07/15/2021,21,0.14
21180108,Staten Island,10312,07/08/2021,07/15/2021,2,0.082
21180339,Brooklyn,11228,07/08/2021,07/15/2021,64,0.031
21180060,Brooklyn,11212,07/10/2021,07/15/2021,0,0.095
21180075,Bronx,10463,07/10/2021,07/23/2021,2,0.109
21179997,Brooklyn,11229,07/10/2021,07/20/2021,8,0.203
21180320,Staten Island,10306,07/10/2021,07/15/2021,3,0.183
21180046,Brooklyn,11234,07/11/2021,07/23/2021,15,0.091
21179927,Staten Island,10303,07/12/2021,07/15/2021,1,0.106
21180113,Queens,11363,07/12/2021,07/15/2021,0,0.073
21180299,Brooklyn,11212,07/12/2021,07/15/2021,0,0.244
21180166,Bronx,10471,07/12/2021,07/22/2021,7,0.154
21180351,Brooklyn,11214,07/12/2021,07/15/2021,0,0.044
21179979,Staten Island,10301,07/12/2021,07/20/2021,0,0.188
21180302,Brooklyn,11228,07/12/2021,07/15/2021,1,0.123
21180005,Queens,11101,07/12/2021,07/23/2021,2,0.23
21180168,Manhattan,10128,07/13/2021,07/20/2021,20,0.278
21179960,Queens,11385,07/14/2021,07/20/2021,10,0.145
21180007,Queens,11375,07/14/2021,07/20/2021,7,0.092
21180206,Staten Island,10309,07/14/2021,07/20/2021,0,0.088
21180089,Brooklyn,11217,07/15/2021,07/20/2021,4,0.148
21180129,Brooklyn,11218,07/15/2021,07/23/2021,3,0.141
21179932,Staten Island,10306,07/16/2021,07/23/2021,3,0.112
21180275,Queens,11413,07/16/2021,07/30/2021,0,0.146
21180325,Staten Island,10308,07/16/2021,07/23/2021,0,0.091
21180039,Brooklyn,11213,07/16/2021,07/23/2021,2,0.098
21180057,Queens,11375,07/18/2021,07/20/2021,87,0.157
21179992,Brooklyn,11217,07/18/2021,07/22/2021,0,0.107
21180013,Queens,11412,07/19/2021,07/23/2021,3,0.183
21180356,Queens,11361,07/19/2021,07/27/2021,5,0.039
21180199,Staten Island,10308,07/21/2021,07/27/2021,1,0.169
21180027,Staten Island,10312,07/21/2021,07/22/2021,3,0.095
21180015,Queens,11385,07/21/2021,07/27/2021,152,0.201
21179947,Brooklyn,11225,07/21/2021,07/27/2021,12,0.164
21180011,Queens,11354,07/22/2021,07/28/2021,3,0.125
21180246,Staten Island,10309,07/22/2021,07/27/2021,0,0.087
21180098,Queens,11415,07/22/2021,07/27/2021,0,0.044
21179971,Queens,11412,07/22/2021,07/27/2021,3,0.141
21179942,Bronx,10461,07/23/2021,07/27/2021,10,0.178
21180181,Queens,11001,07/23/2021,07/27/2021,42,0.114
21181471,Brooklyn,11203,07/23/2021,07/27/2021,11,0.104
21179983,Staten Island,10309,07/23/2021,07/27/2021,0,0.1
21180006,Queens,11358,07/24/2021,07/27/2021,11,0.042
21180200,Staten Island,10308,07/24/2021,07/30/2021,2,0.091
21180208,Staten Island,10309,07/26/2021,07/28/2021,1,0.092
21180347,Queens,11378,07/26/2021,07/27/2021,0,0.146
21180134,Queens,11358,07/26/2021,07/30/2021,4,0.121
21180023,Staten Island,10314,07/27/2021,07/30/2021,0,0.106
21180067,Staten Island,10304,07/28/2021,07/30/2021,0,0.093
21180308,Queens,11434,07/29/2021,07/30/2021,16,0.052
21180264,Brooklyn,11223,08/01/2021,08/10/2021,2,0.02
21180226,Queens,11417,08/01/2021,08/05/2021,2,0.169
21281937,Queens,11420,08/03/2021,08/05/2021,1,0.37
21180000,Brooklyn,11214,08/04/2021,08/06/2021,2,0.131
21180304,Brooklyn,11204,08/04/2021,08/06/2021,5,0.093
21180112,Queens,11434,08/04/2021,08/10/2021,5,0.032
21180263,Brooklyn,11209,08/05/2021,08/10/2021,4,0.062
21179928,Staten Island,10314,08/05/2021,08/10/2021,0,0.088
21180312,Queens,11377,08/07/2021,08/16/2021,5,0.152
21179934,Staten Island,10308,08/10/2021,08/17/2021,2,0.119
21180024,Queens,11428,08/10/2021,08/11/2021,89,0.07
21180164,Staten Island,10309,08/11/2021,08/12/2021,0,0.092
21179986,Staten Island,10307,08/11/2021,08/12/2021,0,0.043
21180237,Queens,11104,08/11/2021,08/16/2021,19,0.146
21180144,Queens,11412,08/12/2021,08/17/2021,2,0.15
21180043,Brooklyn,11206,08/12/2021,08/17/2021,21,0.23
21180008,Queens,11361,08/13/2021,08/20/2021,5,0.119
21180194,Queens,11358,08/14/2021,08/17/2021,2,0.185
21180267,Queens,11358,08/15/2021,08/19/2021,21,0.185
21180303,Brooklyn,11234,08/17/2021,08/20/2021,0,0.108
21180179,Queens,11357,08/17/2021,08/24/2021,12,0.21
21180341,Brooklyn,11217,08/19/2021,08/20/2021,7,0.117
21179924,Staten Island,10314,08/20/2021,08/24/2021,3,0.126
21180340,Queens,11356,08/21/2021,08/24/2021,6,0.128
21180373,Brooklyn,11228,08/22/2021,08/25/2021,2,0.12
21180202,Staten Island,10312,08/24/2021,08/25/2021,0,0.097
21180342,Bronx,10465,08/24/2021,08/25/2021,4,0.181
21180255,Brooklyn,11207,08/25/2021,09/01/2021,0,0.038
21180236,Staten Island,10304,08/26/2021,09/01/2021,0,0.111
21179953,Queens,11415,08/27/2021,09/01/2021,2,0.215
21179978,Staten Island,10312,08/28/2021,08/31/2021,0,0.025
21180305,Queens,11358,08/29/2021,08/31/2021,9,0.076
21180296,Bronx,10471,08/30/2021,09/09/2021,8,0.168
21182434,Staten Island,10314,08/30/2021,09/07/2021,1,0.158
21180364,Brooklyn,11228,09/03/2021,09/09/2021,8,0.147
21180025,Staten Island,10308,09/05/2021,09/09/2021,0,0.107
21180276,Queens,11415,09/06/2021,09/14/2021,16,0.182
21180145,Queens,11413,09/06/2021,09/09/2021,1,0.205
21180153,Brooklyn,11217,09/07/2021,09/09/2021,4,0.17
21180352,Brooklyn,11209,09/07/2021,09/14/2021,14,0.14
21180209,Staten Island,10309,09/09/2021,09/14/2021,23,0.09
21181805,Brooklyn,11225,09/10/2021,09/14/2021,12,0.091
21179963,Queens,11360,09/10/2021,09/14/2021,4,0.05
21180244,Staten Island,10312,09/13/2021,09/14/2021,0,0.118
21180254,Brooklyn,11207,09/13/2021,09/24/2021,4,0.189
21180077,Brooklyn,11217,09/15/2021,09/20/2021,2,0.164
21179950,Queens,11101,09/16/2021,09/24/2021,13,0.158
21180324,Bronx,10465,09/22/2021,10/04/2021,4,0.213
21180346,Brooklyn,11236,09/23/2021,10/04/2021,15,0.243
21180140,Brooklyn,11226,09/24/2021,10/04/2021,7,0.137
21180056,Queens,11427,09/26/2021,09/28/2021,0,0.004
21180245,Staten Island,10312,09/26/2021,09/28/2021,0,0.158
21180358,Queens,11368,09/29/2021,10/05/2021,3,0.016
21180080,Brooklyn,11212,09/29/2021,10/05/2021,1,0.098
21180198,Staten Island,10308,09/30/2021,10/06/2021,0,0.131
21180371,Brooklyn,11218,09/30/2021,10/05/2021,4,0.053
21180286,Staten Island,10308,09/30/2021,10/05/2021,0,0.119
18149710,Bronx,10461,06/26/2018,06/27/2018,9,0.126
18149383,Bronx,10470,06/18/2018,06/25/2018,4,0.128
18149793,Bronx,10471,06/15/2018,06/22/2018,4,0.123
18149658,Bronx,10463,06/14/2018,06/21/2018,5,0.089
18149825,Bronx,10462,06/13/2018,06/21/2018,2,0.096
18149742,Bronx,10461,06/12/2018,06/18/2018,6,0.143
18149442,Bronx,10465,06/13/2018,06/15/2018,4,0.164
18149631,Bronx,10471,06/09/2018,06/13/2018,0,0.01
18149583,Bronx,10463,06/07/2018,06/13/2018,4,0.016
18149623,Bronx,10461,06/09/2018,06/12/2018,4,0.112
18149671,Bronx,10470,06/08/2018,06/11/2018,3,0.085
19160726,BRONX,10463,06/11/2019,06/12/2019,3,0.085
19161182,BRONX,10463,06/11/2019,06/13/2019,2,0.039
19160779,BRONX,10470,06/12/2019,06/17/2019,4,0.106
19160729,BRONX,10471,06/11/2019,06/17/2019,0,0.109
19160942,BRONX,10461,06/15/2019,06/19/2019,5,0.098
19160985,BRONX,10471,06/17/2019,06/19/2019,6,0.113
19161135,BRONX,10457,06/17/2019,06/19/2019,0,0.061
19160730,BRONX,10471,06/18/2019,06/24/2019,2,0.109
19160727,BRONX,10462,06/24/2019,06/27/2019,1,0.301
19160835,BRONX,10461,06/26/2019,07/02/2019,10,0.165
19161079,BRONX,10457,06/19/2019,07/03/2019,0,0.079
19160728,BRONX,10461,06/26/2019,07/08/2019,9,0.113
19161137,BRONX,10471,07/06/2019,07/10/2019,0,0.111
